 Name of the problem: Santander con lambda = 10/N
 Number of variables:    370  
 Number of observations:   76020 
 Online, b = 1% N
-------------------------------------- 
 Iter        f              ||g||     dif_f      alpha     s*y 
   0     1.952873414e+00   1.993e-01          
 Warning, small sTy < eps   4.48e-20 
 271   1.713587789e-01   9.540e-03   6.77e-03   3.57e-02  7.957e-06  
 272   1.632598739e-01   8.931e-03   8.10e-03   3.56e-02  1.516e-06  
 273   1.601784548e-01   7.611e-03   3.08e-03   3.55e-02  2.363e-06  
 274   1.624511936e-01   7.313e-03   2.27e-03   3.53e-02  8.763e-07  
 275   1.777165045e-01   3.410e-03   1.53e-02   3.52e-02  1.409e-05  
 276   1.636882558e-01   1.968e-02   1.40e-02   3.51e-02  4.438e-06  
 277   1.569965907e-01   7.646e-03   6.69e-03   3.50e-02  1.645e-06  
 278   1.788126220e-01   5.851e-03   2.18e-02   3.48e-02  2.683e-06  
 279   1.668437146e-01   7.614e-03   1.20e-02   3.47e-02  7.556e-06  
 280   1.573259125e-01   6.719e-03   9.52e-03   3.46e-02  1.851e-06  
 281   1.598716113e-01   5.678e-03   2.55e-03   3.45e-02  7.987e-06  
 282   1.622135192e-01   5.484e-03   2.34e-03   3.44e-02  2.378e-06  
 283   1.554646871e-01   6.178e-03   6.75e-03   3.42e-02  3.067e-06  
 284   1.653138970e-01   7.000e-03   9.85e-03   3.41e-02  2.737e-06  
 285   1.740016289e-01   5.630e-03   8.69e-03   3.40e-02  1.110e-06  
 286   1.530261854e-01   5.078e-03   2.10e-02   3.39e-02  3.369e-06  
 287   1.565352870e-01   6.926e-03   3.51e-03   3.38e-02  3.113e-07  
 288   1.699815319e-01   3.535e-03   1.34e-02   3.37e-02  5.721e-07  
 289   1.674154237e-01   6.613e-03   2.57e-03   3.35e-02  1.053e-05  
 290   1.611924454e-01   1.024e-02   6.22e-03   3.34e-02  2.219e-06  
 291   1.763484249e-01   6.728e-03   1.52e-02   3.33e-02  3.062e-06  
 292   1.747389116e-01   6.062e-03   1.61e-03   3.32e-02  8.738e-06  
 293   1.600649492e-01   7.635e-03   1.47e-02   3.31e-02  1.249e-05  
 294   1.612814568e-01   7.456e-03   1.22e-03   3.30e-02  1.076e-05  
 295   1.684249363e-01   9.240e-03   7.14e-03   3.29e-02  1.726e-05  
 296   1.695295338e-01   5.536e-03   1.10e-03   3.28e-02  9.570e-07  
 297   1.635632782e-01   4.158e-03   5.97e-03   3.27e-02  2.630e-05  
 298   1.697023746e-01   2.125e-02   6.14e-03   3.26e-02  1.243e-05  
 299   1.562671456e-01   7.479e-03   1.34e-02   3.25e-02  3.381e-06  
 300   1.563983368e-01   9.083e-03   1.31e-04   3.24e-02  2.456e-05  
 301   1.626560792e-01   6.999e-03   6.26e-03   3.22e-02  8.756e-06  
 302   1.607604046e-01   1.039e-02   1.90e-03   3.21e-02  2.681e-06  
 303   1.572907539e-01   4.906e-03   3.47e-03   3.20e-02  4.117e-06  
 304   1.628708608e-01   4.148e-03   5.58e-03   3.19e-02  4.658e-06  
 305   1.562651794e-01   4.602e-03   6.61e-03   3.18e-02  2.978e-06  
 306   1.627787022e-01   6.606e-03   6.51e-03   3.17e-02  4.793e-06  
 307   1.518657304e-01   1.010e-02   1.09e-02   3.16e-02  1.476e-06  
 308   1.577358776e-01   5.121e-03   5.87e-03   3.15e-02  8.877e-06  
 309   1.666043080e-01   7.651e-03   8.87e-03   3.14e-02  2.278e-06  
 310   1.619403320e-01   4.202e-03   4.66e-03   3.13e-02  1.356e-06  
 311   1.600490602e-01   5.029e-03   1.89e-03   3.12e-02  2.256e-06  
 312   1.658444412e-01   6.210e-03   5.80e-03   3.11e-02  1.209e-06  
 313   1.512467298e-01   4.445e-03   1.46e-02   3.10e-02  2.986e-06  
 314   1.604147161e-01   6.589e-03   9.17e-03   3.10e-02  1.321e-05  
 315   1.621744095e-01   1.945e-02   1.76e-03   3.09e-02  3.259e-05  
 316   1.621009161e-01   6.995e-03   7.35e-05   3.08e-02  2.832e-06  
 317   1.636950600e-01   7.267e-03   1.59e-03   3.07e-02  6.776e-06  
 318   1.703243660e-01   1.599e-02   6.63e-03   3.06e-02  2.756e-06  
 319   1.696578330e-01   5.137e-03   6.67e-04   3.05e-02  5.608e-06  
 320   1.589903125e-01   1.829e-02   1.07e-02   3.04e-02  1.068e-06  
 321   1.637478087e-01   4.758e-03   4.76e-03   3.03e-02  6.487e-07  
 322   1.564533535e-01   4.486e-03   7.29e-03   3.02e-02  2.655e-06  
 323   1.631082185e-01   4.805e-03   6.65e-03   3.01e-02  3.316e-07  
 324   1.615842714e-01   4.606e-03   1.52e-03   3.00e-02  3.301e-06  
 325   1.725779712e-01   8.586e-03   1.10e-02   2.99e-02  4.217e-07  
 326   1.581730515e-01   4.665e-03   1.44e-02   2.98e-02  2.446e-06  
 327   1.653946126e-01   4.736e-03   7.22e-03   2.98e-02  1.080e-06  
 328   1.455658253e-01   4.007e-03   1.98e-02   2.97e-02  7.327e-06  
 329   1.575861020e-01   7.651e-03   1.20e-02   2.96e-02  2.304e-06  
 330   1.585649717e-01   6.474e-03   9.79e-04   2.95e-02  1.638e-06  
 331   1.716958288e-01   5.184e-03   1.31e-02   2.94e-02  1.452e-05  
 332   1.661325205e-01   1.134e-02   5.56e-03   2.93e-02  6.089e-06  
 333   1.731840244e-01   6.010e-03   7.05e-03   2.92e-02  2.652e-06  
 334   1.583612904e-01   8.123e-03   1.48e-02   2.91e-02  4.405e-06  
 335   1.583776552e-01   9.766e-03   1.64e-05   2.91e-02  1.806e-05  
 336   1.689644741e-01   2.019e-02   1.06e-02   2.90e-02  2.434e-06  
 337   1.686626307e-01   1.003e-02   3.02e-04   2.89e-02  1.604e-06  
 338   1.617660717e-01   5.027e-03   6.90e-03   2.88e-02  2.067e-06  
 339   1.560497987e-01   9.462e-03   5.72e-03   2.87e-02  1.621e-06  
 340   1.651248002e-01   4.218e-03   9.08e-03   2.86e-02  1.787e-06  
 341   1.572855205e-01   1.797e-02   7.84e-03   2.86e-02  7.173e-07  
 342   1.715855001e-01   4.068e-03   1.43e-02   2.85e-02  4.097e-06  
 343   1.613158088e-01   9.671e-03   1.03e-02   2.84e-02  4.471e-06  
 344   1.780703819e-01   8.482e-03   1.68e-02   2.83e-02  7.420e-07  
 345   1.564750210e-01   6.016e-03   2.16e-02   2.82e-02  2.311e-06  
 346   1.589132313e-01   6.422e-03   2.44e-03   2.82e-02  1.681e-06  
 347   1.656502273e-01   6.061e-03   6.74e-03   2.81e-02  1.312e-06  
 348   1.519284703e-01   6.786e-03   1.37e-02   2.80e-02  1.739e-06  
 349   1.614838353e-01   6.715e-03   9.56e-03   2.79e-02  1.187e-06  
 350   1.646031746e-01   4.685e-03   3.12e-03   2.78e-02  6.098e-07  
 351   1.725281417e-01   4.268e-03   7.92e-03   2.78e-02  1.032e-06  
 352   1.612336902e-01   5.178e-03   1.13e-02   2.77e-02  4.574e-07  
 353   1.541230182e-01   6.831e-03   7.11e-03   2.76e-02  1.230e-06  
 354   1.540034996e-01   4.641e-03   1.20e-04   2.75e-02  2.075e-05  
 355   1.690432100e-01   1.822e-02   1.50e-02   2.75e-02  4.335e-06  
 356   1.541998486e-01   5.892e-03   1.48e-02   2.74e-02  5.672e-06  
 357   1.592088622e-01   4.545e-03   5.01e-03   2.73e-02  1.486e-06  
 358   1.741642734e-01   6.751e-03   1.50e-02   2.72e-02  9.399e-07  
 359   1.614775169e-01   5.903e-03   1.27e-02   2.72e-02  1.599e-06  
 360   1.653079767e-01   5.086e-03   3.83e-03   2.71e-02  3.223e-06  
 361   1.580224055e-01   4.473e-03   7.29e-03   2.70e-02  8.639e-07  
 362   1.683168026e-01   7.897e-03   1.03e-02   2.69e-02  4.592e-06  
 363   1.504711435e-01   1.496e-02   1.78e-02   2.69e-02  9.483e-07  
 364   1.718115290e-01   5.510e-03   2.13e-02   2.68e-02  2.211e-06  
 365   1.625342561e-01   5.924e-03   9.28e-03   2.67e-02  6.750e-07  
 366   1.586950159e-01   4.150e-03   3.84e-03   2.67e-02  8.961e-07  
 367   1.635715690e-01   4.475e-03   4.88e-03   2.66e-02  2.697e-06  
 368   1.680742742e-01   7.062e-03   4.50e-03   2.65e-02  8.905e-07  
 369   1.652405873e-01   5.504e-03   2.83e-03   2.64e-02  1.140e-06  
 370   1.561417219e-01   5.203e-03   9.10e-03   2.64e-02  9.928e-07  
 371   1.692354395e-01   7.825e-03   1.31e-02   2.63e-02  1.005e-05  
 372   1.674573378e-01   1.751e-02   1.78e-03   2.62e-02  1.640e-06  
 373   1.526522368e-01   6.367e-03   1.48e-02   2.62e-02  2.350e-06  
 374   1.649166442e-01   9.215e-03   1.23e-02   2.61e-02  9.217e-07  
 375   1.661246093e-01   4.961e-03   1.21e-03   2.60e-02  1.881e-06  
 376   1.617665847e-01   7.349e-03   4.36e-03   2.60e-02  3.459e-06  
 377   1.615139987e-01   5.903e-03   2.53e-04   2.59e-02  1.003e-06  
 378   1.566892391e-01   6.752e-03   4.82e-03   2.58e-02  4.126e-06  
 379   1.591656850e-01   1.077e-02   2.48e-03   2.58e-02  1.046e-06  
 380   1.659421214e-01   4.804e-03   6.78e-03   2.57e-02  3.997e-06  
 381   1.573974746e-01   5.304e-03   8.54e-03   2.56e-02  6.232e-07  
 382   1.648246088e-01   1.636e-02   7.43e-03   2.56e-02  1.828e-06  
 383   1.593253338e-01   4.819e-03   5.50e-03   2.55e-02  6.576e-07  
 384   1.662307482e-01   3.604e-03   6.91e-03   2.54e-02  1.446e-06  
 385   1.581566194e-01   7.077e-03   8.07e-03   2.54e-02  1.285e-06  
 386   1.490554268e-01   4.314e-03   9.10e-03   2.53e-02  5.370e-07  
 387   1.564459134e-01   9.161e-03   7.39e-03   2.52e-02  6.485e-07  
 388   1.665861105e-01   4.117e-03   1.01e-02   2.52e-02  9.081e-07  
 389   1.662001409e-01   7.617e-03   3.86e-04   2.51e-02  3.890e-06  
 390   1.729750792e-01   5.768e-03   6.77e-03   2.51e-02  1.252e-06  
 391   1.652616174e-01   7.596e-03   7.71e-03   2.50e-02  3.669e-06  
 392   1.705879479e-01   6.795e-03   5.33e-03   2.49e-02  5.692e-07  
 393   1.688649916e-01   5.697e-03   1.72e-03   2.49e-02  2.227e-06  
 394   1.656844000e-01   5.949e-03   3.18e-03   2.48e-02  4.857e-06  
 395   1.487385739e-01   1.545e-02   1.69e-02   2.47e-02  1.963e-06  
 396   1.566838533e-01   7.106e-03   7.95e-03   2.47e-02  1.360e-06  
 397   1.694178086e-01   5.513e-03   1.27e-02   2.46e-02  3.339e-06  
 398   1.549102287e-01   3.891e-03   1.45e-02   2.46e-02  1.662e-06  
 399   1.636733316e-01   5.909e-03   8.76e-03   2.45e-02  6.075e-06  
 400   1.609032545e-01   1.038e-02   2.77e-03   2.44e-02  5.264e-07  
 401   1.687131407e-01   6.160e-03   7.81e-03   2.44e-02  2.112e-06  
 402   1.550542956e-01   6.376e-03   1.37e-02   2.43e-02  1.023e-06  
 403   1.537713532e-01   6.624e-03   1.28e-03   2.43e-02  6.279e-06  
 404   1.582701366e-01   5.827e-03   4.50e-03   2.42e-02  1.002e-06  
 405   1.733707898e-01   6.665e-03   1.51e-02   2.41e-02  1.470e-06  
 406   1.698248854e-01   6.462e-03   3.55e-03   2.41e-02  6.350e-07  
 407   1.665502422e-01   4.801e-03   3.27e-03   2.40e-02  2.596e-06  
 408   1.522818939e-01   9.246e-03   1.43e-02   2.40e-02  7.285e-06  
 409   1.586101379e-01   1.973e-02   6.33e-03   2.39e-02  1.375e-06  
 410   1.677509419e-01   1.801e-02   9.14e-03   2.39e-02  3.739e-06  
 411   1.684667117e-01   4.957e-03   7.16e-04   2.38e-02  1.085e-06  
 412   1.613770939e-01   6.778e-03   7.09e-03   2.37e-02  4.066e-06  
 413   1.554723772e-01   4.475e-03   5.90e-03   2.37e-02  1.246e-06  
 414   1.487485320e-01   3.994e-03   6.72e-03   2.36e-02  1.451e-06  
 415   1.616109242e-01   5.431e-03   1.29e-02   2.36e-02  5.558e-06  
 416   1.642479745e-01   4.736e-03   2.64e-03   2.35e-02  6.231e-07  
 417   1.576340249e-01   6.672e-03   6.61e-03   2.35e-02  4.890e-07  
 418   1.622841558e-01   4.225e-03   4.65e-03   2.34e-02  2.016e-06  
 419   1.730454264e-01   5.997e-03   1.08e-02   2.34e-02  1.629e-06  
 420   1.625016987e-01   6.007e-03   1.05e-02   2.33e-02  7.640e-07  
 421   1.511955948e-01   7.646e-03   1.13e-02   2.32e-02  4.804e-06  
 422   1.710098314e-01   7.501e-03   1.98e-02   2.32e-02  2.783e-06  
 423   1.727276986e-01   7.204e-03   1.72e-03   2.31e-02  3.155e-05  
 424   1.606769608e-01   1.958e-02   1.21e-02   2.31e-02  1.877e-06  
 425   1.638168470e-01   4.850e-03   3.14e-03   2.30e-02  6.534e-06  
 426   1.607853599e-01   8.395e-03   3.03e-03   2.30e-02  9.751e-07  
 427   1.691875906e-01   5.427e-03   8.40e-03   2.29e-02  6.115e-07  
 428   1.550253758e-01   5.571e-03   1.42e-02   2.29e-02  1.265e-06  
 429   1.649514273e-01   5.433e-03   9.93e-03   2.28e-02  2.238e-07  
 430   1.583377185e-01   3.646e-03   6.61e-03   2.28e-02  6.870e-07  
 431   1.701243966e-01   4.687e-03   1.18e-02   2.27e-02  1.043e-06  
 432   1.590044803e-01   7.689e-03   1.11e-02   2.27e-02  9.233e-07  
 433   1.688758655e-01   1.041e-02   9.87e-03   2.26e-02  8.022e-07  
 434   1.623220956e-01   6.354e-03   6.55e-03   2.26e-02  6.439e-06  
 435   1.477124033e-01   1.825e-02   1.46e-02   2.25e-02  1.383e-06  
 436   1.705005803e-01   3.761e-03   2.28e-02   2.25e-02  5.569e-06  
 437   1.533817397e-01   7.534e-03   1.71e-02   2.24e-02  2.382e-06  
 438   1.604566839e-01   6.390e-03   7.07e-03   2.24e-02  1.148e-06  
 439   1.629619433e-01   6.749e-03   2.51e-03   2.23e-02  4.802e-07  
 440   1.610496358e-01   5.082e-03   1.91e-03   2.23e-02  6.451e-07  
 441   1.643179790e-01   4.254e-03   3.27e-03   2.22e-02  3.293e-06  
 442   1.656388367e-01   7.598e-03   1.32e-03   2.22e-02  1.063e-06  
 443   1.598454505e-01   4.536e-03   5.79e-03   2.21e-02  1.258e-06  
 444   1.701457136e-01   6.757e-03   1.03e-02   2.21e-02  1.239e-06  
 445   1.713732256e-01   7.226e-03   1.23e-03   2.20e-02  9.468e-07  
 446   1.633840379e-01   6.654e-03   7.99e-03   2.20e-02  1.271e-06  
 447   1.515427069e-01   6.965e-03   1.18e-02   2.19e-02  3.122e-06  
 448   1.509322142e-01   5.955e-03   6.10e-04   2.19e-02  7.202e-06  
 449   1.650238678e-01   6.482e-03   1.41e-02   2.18e-02  1.173e-06  
 450   1.669370630e-01   5.833e-03   1.91e-03   2.18e-02  2.965e-06  
 451   1.602174819e-01   4.398e-03   6.72e-03   2.17e-02  8.182e-06  
 452   1.629385083e-01   1.983e-02   2.72e-03   2.17e-02  7.931e-06  
 453   1.655654217e-01   7.905e-03   2.63e-03   2.16e-02  2.909e-06  
 454   1.587215211e-01   5.705e-03   6.84e-03   2.16e-02  2.312e-06  
 455   1.778220305e-01   1.803e-02   1.91e-02   2.15e-02  6.508e-07  
 456   1.600261913e-01   4.385e-03   1.78e-02   2.15e-02  5.738e-07  
 457   1.538004125e-01   5.614e-03   6.23e-03   2.15e-02  8.743e-07  
 458   1.689221193e-01   4.639e-03   1.51e-02   2.14e-02  1.342e-06  
 459   1.518724803e-01   5.966e-03   1.70e-02   2.14e-02  1.022e-06  
 460   1.540714743e-01   5.281e-03   2.20e-03   2.13e-02  4.597e-07  
 461   1.607386449e-01   6.621e-03   6.67e-03   2.13e-02  2.724e-06  
 462   1.447410792e-01   5.923e-03   1.60e-02   2.12e-02  2.427e-07  
 463   1.659254025e-01   4.598e-03   2.12e-02   2.12e-02  6.513e-06  
 464   1.579785826e-01   1.027e-02   7.95e-03   2.11e-02  4.556e-07  
 465   1.664495405e-01   6.065e-03   8.47e-03   2.11e-02  5.469e-07  
 466   1.502735542e-01   7.865e-03   1.62e-02   2.10e-02  4.916e-07  
 467   1.686591165e-01   4.089e-03   1.84e-02   2.10e-02  3.268e-07  
 468   1.674880518e-01   4.021e-03   1.17e-03   2.10e-02  1.026e-06  
 469   1.549661482e-01   5.107e-03   1.25e-02   2.09e-02  2.765e-06  
 470   1.643920546e-01   5.146e-03   9.43e-03   2.09e-02  2.829e-06  
 471   1.670448885e-01   6.658e-03   2.65e-03   2.08e-02  5.944e-07  
 472   1.653566024e-01   4.033e-03   1.69e-03   2.08e-02  1.024e-06  
 473   1.613010378e-01   5.950e-03   4.06e-03   2.07e-02  7.766e-07  
 474   1.667212768e-01   7.678e-03   5.42e-03   2.07e-02  9.223e-06  
 475   1.574200484e-01   1.878e-02   9.30e-03   2.07e-02  7.596e-07  
 476   1.664805131e-01   5.804e-03   9.06e-03   2.06e-02  3.089e-06  
 477   1.530875896e-01   9.075e-03   1.34e-02   2.06e-02  1.602e-06  
 478   1.630488900e-01   4.403e-03   9.96e-03   2.05e-02  3.629e-07  
 479   1.659426690e-01   6.634e-03   2.89e-03   2.05e-02  1.044e-06  
 480   1.767594676e-01   4.807e-03   1.08e-02   2.04e-02  1.543e-06  
 481   1.572818980e-01   6.072e-03   1.95e-02   2.04e-02  9.230e-07  
 482   1.744873609e-01   6.575e-03   1.72e-02   2.04e-02  2.743e-06  
 483   1.577331954e-01   6.003e-03   1.68e-02   2.03e-02  3.949e-07  
 484   1.685611332e-01   5.237e-03   1.08e-02   2.03e-02  2.816e-06  
 485   1.664683394e-01   6.584e-03   2.09e-03   2.02e-02  2.702e-06  
 486   1.583065845e-01   3.757e-03   8.16e-03   2.02e-02  1.934e-06  
 487   1.684905637e-01   6.246e-03   1.02e-02   2.02e-02  4.066e-06  
 488   1.663859670e-01   6.920e-03   2.10e-03   2.01e-02  1.754e-06  
 489   1.646614843e-01   4.688e-03   1.72e-03   2.01e-02  1.086e-06  
 490   1.633883655e-01   7.132e-03   1.27e-03   2.00e-02  8.381e-07  
 491   1.723466838e-01   3.777e-03   8.96e-03   2.00e-02  8.838e-06  
 492   1.649353759e-01   6.585e-03   7.41e-03   2.00e-02  1.210e-06  
 493   1.742412067e-01   7.560e-03   9.31e-03   1.99e-02  1.137e-06  
 494   1.562188254e-01   8.620e-03   1.80e-02   1.99e-02  2.777e-06  
 495   1.672359601e-01   6.588e-03   1.10e-02   1.98e-02  1.608e-05  
 496   1.513427121e-01   2.122e-02   1.59e-02   1.98e-02  2.415e-07  
 497   1.533960914e-01   4.713e-03   2.05e-03   1.98e-02  1.856e-06  
 498   1.466185998e-01   7.327e-03   6.78e-03   1.97e-02  4.464e-07  
 499   1.762049951e-01   4.729e-03   2.96e-02   1.97e-02  7.133e-07  
 500   1.574101333e-01   4.571e-03   1.88e-02   1.96e-02  3.889e-07  
Elapsed time is 98.626242 seconds.
